customerid,age,gender,item_purchased,category,purchase_amount,location
3340,20,Female,Gloves,Accessories,99,Nebraska
3341,42,Female,T-shirt,Clothing,36,Virginia
3342,55,Female,Jacket,Outerwear,50,Connecticut
3343,66,Female,Jacket,Outerwear,81,New Jersey
3344,24,Female,Shorts,Clothing,31,Kentucky
3345,62,Female,Hat,Accessories,48,Washington
3346,28,Female,Handbag,Accessories,91,Florida
3347,30,Female,Jeans,Clothing,99,Oklahoma
3348,22,Female,Shoes,Footwear,70,Iowa
3349,28,Female,T-shirt,Clothing,74,New Hampshire
3350,35,Female,Jewelry,Accessories,79,Georgia
3351,45,Female,Handbag,Accessories,33,Mississippi
3352,43,Female,Shirt,Clothing,49,New Hampshire
3353,55,Female,Belt,Accessories,96,Washington
3354,31,Female,Dress,Clothing,66,Ohio
3355,42,Female,Skirt,Clothing,45,Maryland
3356,40,Female,Blouse,Clothing,28,Delaware
3357,39,Female,Jeans,Clothing,48,Tennessee
3358,41,Female,Hoodie,Clothing,67,Arkansas
3359,56,Female,T-shirt,Clothing,59,Tennessee
3360,43,Female,Sunglasses,Accessories,74,New Hampshire
3361,22,Female,Jacket,Outerwear,81,Minnesota
3362,47,Female,Shoes,Footwear,26,Florida
3363,50,Female,Handbag,Accessories,61,Tennessee
3364,58,Female,Sweater,Clothing,23,California
3365,50,Female,Scarf,Accessories,33,Oregon
3366,43,Female,Skirt,Clothing,58,Tennessee
3367,38,Female,Gloves,Accessories,65,North Carolina
3368,44,Female,T-shirt,Clothing,48,Tennessee
3369,30,Female,Sandals,Footwear,25,Nebraska
3370,47,Female,Sweater,Clothing,51,Maine
3371,30,Female,Belt,Accessories,31,Illinois
3372,49,Female,Hoodie,Clothing,99,Colorado
3373,56,Female,Socks,Clothing,25,Pennsylvania
3374,70,Female,Sandals,Footwear,52,Minnesota
3375,22,Female,Blouse,Clothing,47,Nevada
3376,51,Female,Boots,Footwear,98,Connecticut
3377,22,Female,Hat,Accessories,46,Ohio
3378,37,Female,Shirt,Clothing,32,Kentucky
3379,49,Female,Shorts,Clothing,75,Minnesota
3380,61,Female,Handbag,Accessories,51,Tennessee
3381,41,Female,Dress,Clothing,52,North Dakota
3382,57,Female,Hat,Accessories,66,Minnesota
3383,34,Female,Sweater,Clothing,35,Nebraska
3384,27,Female,Coat,Outerwear,43,Delaware
3385,39,Female,Hoodie,Clothing,24,Minnesota
3386,62,Female,Jewelry,Accessories,83,Rhode Island
3387,34,Female,T-shirt,Clothing,62,Michigan
3388,53,Female,Pants,Clothing,78,New Jersey
3389,35,Female,Sweater,Clothing,61,South Dakota
3390,38,Female,Pants,Clothing,57,North Carolina
3391,32,Female,Socks,Clothing,70,Oregon
3392,47,Female,Hoodie,Clothing,57,Montana
3393,53,Female,Scarf,Accessories,74,New Jersey
3394,60,Female,Dress,Clothing,90,Arizona
3395,31,Female,Sandals,Footwear,98,Vermont
3396,44,Female,Dress,Clothing,43,Colorado
3397,29,Female,Pants,Clothing,37,Tennessee
3398,19,Female,Blouse,Clothing,38,New Jersey
3399,54,Female,Jeans,Clothing,60,Montana
3400,40,Female,Pants,Clothing,55,Montana
3401,39,Female,Sunglasses,Accessories,51,Nevada
3402,44,Female,Backpack,Accessories,71,Nevada
3403,22,Female,Hoodie,Clothing,61,Louisiana
3404,30,Female,Boots,Footwear,65,Illinois
3405,69,Female,Gloves,Accessories,34,South Carolina
3406,28,Female,Blouse,Clothing,87,Washington
3407,57,Female,Sweater,Clothing,79,Nebraska
3408,46,Female,Dress,Clothing,46,Alabama
3409,48,Female,Socks,Clothing,72,Montana
3410,24,Female,Shirt,Clothing,93,Minnesota
3411,50,Female,Sandals,Footwear,76,Ohio
3412,29,Female,Shoes,Footwear,56,New York
3413,61,Female,Sandals,Footwear,83,Indiana
3414,34,Female,Gloves,Accessories,90,Delaware
3415,27,Female,Boots,Footwear,94,Connecticut
3416,38,Female,Blouse,Clothing,68,New York
3417,25,Female,Sandals,Footwear,53,Alabama
3418,54,Female,Coat,Outerwear,35,Massachusetts
3419,53,Female,Jacket,Outerwear,30,South Carolina
3420,23,Female,Jewelry,Accessories,26,West Virginia
3421,19,Female,Hat,Accessories,60,Kentucky
3422,57,Female,Shoes,Footwear,30,New Jersey
3423,19,Female,Coat,Outerwear,91,New York
3424,33,Female,Boots,Footwear,71,Massachusetts
3425,33,Female,Scarf,Accessories,64,Florida
3426,38,Female,Hat,Accessories,54,Michigan
3427,47,Female,Socks,Clothing,35,Oregon
3428,39,Female,T-shirt,Clothing,38,Michigan
3429,32,Female,Jewelry,Accessories,69,Washington
3430,27,Female,Skirt,Clothing,96,Alaska
3431,67,Female,Socks,Clothing,73,Montana
3432,46,Female,Belt,Accessories,49,New Mexico
3433,36,Female,Boots,Footwear,44,Connecticut
3434,62,Female,Socks,Clothing,93,Alaska
3435,31,Female,Pants,Clothing,72,Ohio
3436,68,Female,Socks,Clothing,91,Montana
3437,57,Female,Belt,Accessories,83,Nebraska
3438,22,Female,Jacket,Outerwear,62,Oklahoma
3439,26,Female,Shirt,Clothing,71,Kentucky
3440,43,Female,Gloves,Accessories,93,Idaho
3441,45,Female,Handbag,Accessories,63,Maryland
3442,64,Female,Sweater,Clothing,96,Tennessee
3443,28,Female,Skirt,Clothing,78,Michigan
3444,47,Female,Dress,Clothing,24,Tennessee
3445,53,Female,Pants,Clothing,63,Rhode Island
3446,42,Female,Hat,Accessories,58,Florida
3447,51,Female,Boots,Footwear,55,Louisiana
3448,62,Female,Sandals,Footwear,58,Arkansas
3449,18,Female,Coat,Outerwear,28,Kentucky
3450,48,Female,Blouse,Clothing,37,Kansas
3451,20,Female,Shorts,Clothing,78,Vermont
3452,32,Female,Blouse,Clothing,73,Nevada
3453,26,Female,Jacket,Outerwear,20,Oklahoma
3454,31,Female,Shirt,Clothing,60,Alabama
3455,55,Female,Handbag,Accessories,71,Louisiana
3456,49,Female,T-shirt,Clothing,89,Ohio
3457,42,Female,Hoodie,Clothing,53,Texas
3458,64,Female,Jewelry,Accessories,87,Maryland
3459,68,Female,Jewelry,Accessories,37,West Virginia
3460,68,Female,Hoodie,Clothing,37,Ohio
3461,41,Female,Scarf,Accessories,78,Indiana
3462,51,Female,Shoes,Footwear,23,Wyoming
3463,44,Female,Jeans,Clothing,73,Michigan
3464,27,Female,Jewelry,Accessories,27,Maine
3465,36,Female,Coat,Outerwear,59,Utah
3466,19,Female,Backpack,Accessories,53,Iowa
3467,49,Female,Socks,Clothing,42,Maryland
3468,18,Female,Scarf,Accessories,45,Texas
3469,36,Female,Sunglasses,Accessories,89,Ohio
3470,36,Female,Socks,Clothing,85,North Dakota
3471,19,Female,Coat,Outerwear,69,West Virginia
3472,43,Female,Sandals,Footwear,66,North Carolina
3473,31,Female,Blouse,Clothing,42,Georgia
3474,63,Female,Dress,Clothing,40,Kansas
3475,41,Female,Pants,Clothing,82,Maine
3476,48,Female,Sneakers,Footwear,88,South Carolina
3477,68,Female,Boots,Footwear,99,South Carolina
3478,53,Female,Handbag,Accessories,85,Kentucky
3479,36,Female,Handbag,Accessories,57,Arizona
3480,46,Female,Sweater,Clothing,56,New York
3481,21,Female,Sandals,Footwear,79,New Hampshire
3482,52,Female,Socks,Clothing,67,Ohio
3483,66,Female,Gloves,Accessories,61,Hawaii
3484,19,Female,Hoodie,Clothing,37,Texas
3485,44,Female,Dress,Clothing,75,Illinois
3486,50,Female,Shirt,Clothing,21,Massachusetts
3487,51,Female,Shorts,Clothing,89,North Carolina
3488,25,Female,Sandals,Footwear,24,West Virginia
3489,62,Female,Sweater,Clothing,27,Delaware
3490,48,Female,Dress,Clothing,26,Idaho
3491,62,Female,Boots,Footwear,82,Oregon
3492,22,Female,Pants,Clothing,28,Maine
3493,48,Female,Gloves,Accessories,65,South Dakota
3494,48,Female,Pants,Clothing,82,New Mexico
3495,62,Female,Scarf,Accessories,38,Washington
3496,24,Female,Shorts,Clothing,33,Georgia
3497,39,Female,Shoes,Footwear,38,Idaho
3498,35,Female,Handbag,Accessories,48,Colorado
3499,47,Female,Sandals,Footwear,35,Kentucky
3500,22,Female,Socks,Clothing,29,New Jersey
3501,38,Female,Shirt,Clothing,48,Oregon
3502,53,Female,Shoes,Footwear,87,Nebraska
3503,31,Female,Backpack,Accessories,62,Massachusetts
3504,31,Female,Shirt,Clothing,96,Nebraska
3505,65,Female,Handbag,Accessories,41,Hawaii
3506,48,Female,Jewelry,Accessories,42,Indiana
3507,18,Female,Shirt,Clothing,57,Illinois
3508,46,Female,Handbag,Accessories,65,Colorado
3509,52,Female,Pants,Clothing,54,Pennsylvania
3510,50,Female,T-shirt,Clothing,22,Ohio
3511,49,Female,Sneakers,Footwear,96,Pennsylvania
3512,69,Female,Jewelry,Accessories,81,Mississippi
3513,36,Female,Shirt,Clothing,46,Kentucky
3514,30,Female,Blouse,Clothing,74,Alaska
3515,25,Female,Sneakers,Footwear,50,Georgia
3516,19,Female,Dress,Clothing,80,South Dakota
3517,34,Female,Boots,Footwear,56,South Carolina
3518,29,Female,Skirt,Clothing,69,Tennessee
3519,50,Female,Shirt,Clothing,97,Colorado
3520,31,Female,Shorts,Clothing,66,Wisconsin
3521,41,Female,Hat,Accessories,70,Georgia
3522,52,Female,Shoes,Footwear,50,Maryland
3523,27,Female,Pants,Clothing,85,New Jersey
3524,49,Female,Backpack,Accessories,59,Nevada
3525,69,Female,Pants,Clothing,74,Michigan
3526,45,Female,Sunglasses,Accessories,38,Wyoming
3527,20,Female,Sweater,Clothing,99,Massachusetts
3528,25,Female,Blouse,Clothing,97,Washington
3529,38,Female,Scarf,Accessories,67,Maine
3530,55,Female,T-shirt,Clothing,20,Montana
3531,62,Female,Sunglasses,Accessories,45,Oklahoma
3532,54,Female,Shoes,Footwear,52,North Dakota
3533,61,Female,Pants,Clothing,68,Connecticut
3534,50,Female,Sneakers,Footwear,98,Texas
3535,65,Female,Shoes,Footwear,83,Delaware
3536,68,Female,Shorts,Clothing,51,Mississippi
3537,55,Female,Handbag,Accessories,21,Minnesota
3538,57,Female,Handbag,Accessories,92,Georgia
3539,56,Female,Shoes,Footwear,63,Iowa
3540,29,Female,Jewelry,Accessories,56,New York
3541,24,Female,Shorts,Clothing,95,Nevada
3542,59,Female,Blouse,Clothing,66,Virginia
3543,62,Female,Coat,Outerwear,28,Idaho
3544,58,Female,Hat,Accessories,83,Colorado
3545,64,Female,Socks,Clothing,55,Wisconsin
3546,48,Female,Sandals,Footwear,28,Connecticut
3547,60,Female,Scarf,Accessories,79,Kansas
3548,52,Female,Scarf,Accessories,31,Pennsylvania
3549,63,Female,Blouse,Clothing,37,Utah
3550,44,Female,T-shirt,Clothing,34,Oregon
3551,63,Female,Shoes,Footwear,74,West Virginia
3552,66,Female,Gloves,Accessories,31,Montana
3553,22,Female,Sunglasses,Accessories,66,Kentucky
3554,62,Female,Shoes,Footwear,99,Minnesota
3555,39,Female,Dress,Clothing,55,Louisiana
3556,25,Female,Blouse,Clothing,23,Delaware
3557,70,Female,Sweater,Clothing,88,Arizona
3558,52,Female,Jacket,Outerwear,26,Nevada
3559,68,Female,Backpack,Accessories,94,Alaska
3560,18,Female,Shorts,Clothing,25,Utah
3561,18,Female,Socks,Clothing,96,Kansas
3562,63,Female,Sneakers,Footwear,29,North Carolina
3563,47,Female,Sneakers,Footwear,36,Maryland
3564,43,Female,Blouse,Clothing,90,Maine
3565,60,Female,Gloves,Accessories,38,Illinois
3566,49,Female,Handbag,Accessories,52,Pennsylvania
3567,28,Female,Jeans,Clothing,88,Alaska
3568,32,Female,Scarf,Accessories,56,New Mexico
3569,29,Female,Sandals,Footwear,71,Arkansas
3570,35,Female,Sandals,Footwear,94,Alaska
3571,23,Female,Dress,Clothing,97,Louisiana
3572,70,Female,Skirt,Clothing,27,North Dakota
3573,23,Female,Shorts,Clothing,28,Rhode Island
3574,43,Female,Jeans,Clothing,67,Connecticut
3575,29,Female,Socks,Clothing,70,New York
3576,61,Female,Coat,Outerwear,95,Kentucky
3577,29,Female,Boots,Footwear,24,Maine
3578,66,Female,Belt,Accessories,35,Missouri
3579,46,Female,Shoes,Footwear,22,Georgia
3580,34,Female,Scarf,Accessories,66,Arizona
3581,51,Female,Blouse,Clothing,83,New Hampshire
3582,26,Female,Dress,Clothing,95,Georgia
3583,23,Female,Shorts,Clothing,41,California
3584,52,Female,Blouse,Clothing,77,Arizona
3585,39,Female,Sneakers,Footwear,52,Florida
3586,39,Female,Gloves,Accessories,41,New York
3587,33,Female,Hoodie,Clothing,28,Idaho
3588,33,Female,Sweater,Clothing,90,Virginia
3589,23,Female,Sunglasses,Accessories,55,Michigan
3590,31,Female,Belt,Accessories,73,New Hampshire
3591,27,Female,Dress,Clothing,87,South Dakota
3592,48,Female,Jacket,Outerwear,89,South Dakota
3593,61,Female,Boots,Footwear,82,New Jersey
3594,63,Female,Sandals,Footwear,80,Wyoming
3595,19,Female,Scarf,Accessories,87,Alabama
3596,21,Female,Blouse,Clothing,41,South Dakota
3597,28,Female,Hoodie,Clothing,83,South Carolina
3598,29,Female,Sunglasses,Accessories,71,New Mexico
3599,23,Female,Hoodie,Clothing,76,Connecticut
3600,37,Female,Scarf,Accessories,34,Kansas
3601,67,Female,Dress,Clothing,81,South Carolina
3602,34,Female,T-shirt,Clothing,47,North Carolina
3603,58,Female,Skirt,Clothing,36,Wyoming
3604,45,Female,Jeans,Clothing,51,Louisiana
3605,63,Female,Hoodie,Clothing,86,Louisiana
3606,68,Female,Jeans,Clothing,41,Alabama
3607,41,Female,Sandals,Footwear,90,Minnesota
3608,50,Female,Hat,Accessories,93,New Mexico
3609,24,Female,Gloves,Accessories,56,Tennessee
3610,21,Female,Socks,Clothing,39,New Mexico
3611,18,Female,Jacket,Outerwear,86,Texas
3612,63,Female,T-shirt,Clothing,82,Washington
3613,47,Female,Sandals,Footwear,29,Michigan
3614,58,Female,Hat,Accessories,27,Minnesota
3615,46,Female,Gloves,Accessories,25,Delaware
3616,35,Female,Dress,Clothing,31,California
3617,42,Female,Hoodie,Clothing,23,Wisconsin
3618,48,Female,Belt,Accessories,47,Kentucky
3619,28,Female,Gloves,Accessories,67,Nevada
3620,44,Female,Scarf,Accessories,75,North Carolina
3621,60,Female,Sandals,Footwear,82,Louisiana
3622,38,Female,Sneakers,Footwear,32,New Jersey
3623,46,Female,Dress,Clothing,41,Wisconsin
3624,39,Female,Jewelry,Accessories,89,Arkansas
3625,22,Female,Hat,Accessories,82,Texas
3626,44,Female,Scarf,Accessories,99,Illinois
3627,69,Female,Blouse,Clothing,98,Mississippi
3628,39,Female,Belt,Accessories,54,Delaware
3629,53,Female,Blouse,Clothing,88,Georgia
3630,52,Female,T-shirt,Clothing,43,Kansas
3631,65,Female,Hat,Accessories,73,Oklahoma
3632,48,Female,Hat,Accessories,50,New Jersey
3633,27,Female,Sneakers,Footwear,73,Utah
3634,39,Female,Gloves,Accessories,51,Montana
3635,59,Female,Socks,Clothing,22,Ohio
3636,52,Female,Sandals,Footwear,32,Colorado
3637,50,Female,Sandals,Footwear,38,California
3638,32,Female,Boots,Footwear,66,Utah
3639,40,Female,Backpack,Accessories,20,Kansas
3640,26,Female,Coat,Outerwear,44,Illinois
3641,47,Female,Sunglasses,Accessories,31,Minnesota
3642,51,Female,Jacket,Outerwear,45,New York
3643,47,Female,Dress,Clothing,71,Arizona
3644,53,Female,Scarf,Accessories,96,Tennessee
3645,35,Female,Blouse,Clothing,32,Arkansas
3646,38,Female,Backpack,Accessories,90,Colorado
3647,69,Female,Jewelry,Accessories,68,Nevada
3648,47,Female,Shorts,Clothing,45,Kansas
3649,31,Female,Skirt,Clothing,67,New York
3650,68,Female,Skirt,Clothing,57,Minnesota
3651,51,Female,Jeans,Clothing,60,Ohio
3652,20,Female,Handbag,Accessories,32,Arizona
3653,27,Female,Handbag,Accessories,29,Kentucky
3654,67,Female,Coat,Outerwear,20,Minnesota
3655,21,Female,Jewelry,Accessories,98,Arkansas
3656,20,Female,Sweater,Clothing,27,Wyoming
3657,35,Female,Jacket,Outerwear,67,North Dakota
3658,58,Female,Shoes,Footwear,82,Alabama
3659,28,Female,T-shirt,Clothing,72,Mississippi
3660,27,Female,Sandals,Footwear,77,Illinois
3661,19,Female,Shoes,Footwear,74,Arkansas
3662,63,Female,Sandals,Footwear,39,Kansas
3663,69,Female,Shorts,Clothing,80,Rhode Island
3664,65,Female,Backpack,Accessories,59,Florida
3665,63,Female,Jacket,Outerwear,68,Missouri
3666,28,Female,Socks,Clothing,77,North Carolina
3667,67,Female,Jewelry,Accessories,50,Alabama
3668,51,Female,Pants,Clothing,45,Washington
3669,59,Female,Blouse,Clothing,71,Michigan
3670,25,Female,Socks,Clothing,52,Washington
3671,31,Female,Shoes,Footwear,50,Vermont
3672,62,Female,Handbag,Accessories,66,Illinois
3673,51,Female,Sandals,Footwear,81,New York
3674,32,Female,Socks,Clothing,28,Rhode Island
3675,35,Female,Handbag,Accessories,65,Washington
3676,70,Female,Hat,Accessories,80,Virginia
3677,19,Female,Jewelry,Accessories,94,Wisconsin
3678,32,Female,Backpack,Accessories,30,Michigan
3679,56,Female,Shirt,Clothing,45,Texas
3680,53,Female,Coat,Outerwear,91,Idaho
3681,22,Female,Sunglasses,Accessories,36,Iowa
3682,26,Female,Gloves,Accessories,73,Connecticut
3683,42,Female,Shirt,Clothing,60,Wyoming
3684,30,Female,Socks,Clothing,77,Mississippi
3685,29,Female,Skirt,Clothing,86,Pennsylvania
3686,47,Female,Shorts,Clothing,42,Tennessee
3687,59,Female,Sandals,Footwear,70,Louisiana
3688,34,Female,Shirt,Clothing,44,Arkansas
3689,52,Female,Sunglasses,Accessories,91,West Virginia
3690,47,Female,Jewelry,Accessories,30,South Carolina
3691,24,Female,Blouse,Clothing,23,Kansas
3692,63,Female,Sandals,Footwear,21,Michigan
3693,59,Female,Coat,Outerwear,34,Alabama
3694,66,Female,Blouse,Clothing,46,South Dakota
3695,45,Female,Sweater,Clothing,41,Rhode Island
3696,38,Female,Skirt,Clothing,33,Florida
3697,63,Female,Blouse,Clothing,48,Connecticut
3698,55,Female,Hoodie,Clothing,66,Pennsylvania
3699,25,Female,Skirt,Clothing,54,California
3700,51,Female,Backpack,Accessories,55,Oklahoma
3701,28,Female,Handbag,Accessories,84,North Dakota
3702,46,Female,Sandals,Footwear,66,New Mexico
3703,58,Female,Shoes,Footwear,65,South Carolina
3704,30,Female,Sandals,Footwear,83,Michigan
3705,68,Female,Sunglasses,Accessories,61,Missouri
3706,28,Female,Skirt,Clothing,65,Colorado
3707,26,Female,Sandals,Footwear,55,Kansas
3708,35,Female,Gloves,Accessories,79,Illinois
3709,40,Female,Hoodie,Clothing,96,South Carolina
3710,31,Female,Socks,Clothing,43,Utah
3711,60,Female,Jewelry,Accessories,40,Hawaii
3712,69,Female,Hat,Accessories,62,Texas
3713,51,Female,Blouse,Clothing,72,Oregon
3714,49,Female,Shoes,Footwear,87,Arizona
3715,18,Female,Hat,Accessories,31,New York
3716,63,Female,Sunglasses,Accessories,34,Nebraska
3717,57,Female,Shirt,Clothing,53,Vermont
3718,45,Female,T-shirt,Clothing,85,Maryland
3719,36,Female,Pants,Clothing,50,Tennessee
3720,20,Female,Pants,Clothing,91,Pennsylvania
3721,21,Female,Hat,Accessories,56,South Carolina
3722,62,Female,Coat,Outerwear,60,Connecticut
3723,23,Female,Jacket,Outerwear,34,Kentucky
3724,26,Female,Sandals,Footwear,30,Rhode Island
3725,30,Female,Gloves,Accessories,71,Colorado
3726,18,Female,Dress,Clothing,100,Oklahoma
3727,47,Female,Belt,Accessories,85,Idaho
3728,41,Female,Socks,Clothing,83,Maine
3729,62,Female,Jacket,Outerwear,31,Vermont
3730,28,Female,Boots,Footwear,82,Rhode Island
3731,46,Female,Shirt,Clothing,79,Florida
3732,54,Female,Hat,Accessories,62,West Virginia
3733,36,Female,Shoes,Footwear,92,Indiana
3734,25,Female,Socks,Clothing,58,Illinois
3735,38,Female,Hoodie,Clothing,88,California
3736,38,Female,Sandals,Footwear,44,Massachusetts
3737,42,Female,Jeans,Clothing,56,Idaho
3738,19,Female,Jewelry,Accessories,23,Kentucky
3739,34,Female,Shorts,Clothing,45,Delaware
3740,38,Female,Sunglasses,Accessories,31,Idaho
3741,42,Female,Pants,Clothing,96,Virginia
3742,58,Female,Shirt,Clothing,96,Arizona
3743,56,Female,Shirt,Clothing,80,Maryland
3744,62,Female,Pants,Clothing,28,Idaho
3745,24,Female,Hoodie,Clothing,51,New Jersey
3746,60,Female,Socks,Clothing,41,Washington
3747,53,Female,Coat,Outerwear,99,Idaho
3748,26,Female,Sweater,Clothing,53,Rhode Island
3749,34,Female,Backpack,Accessories,25,Delaware
3750,24,Female,Blouse,Clothing,95,Alaska
3751,42,Female,Hoodie,Clothing,88,Arizona
3752,36,Female,Jewelry,Accessories,97,Alabama
3753,24,Female,Coat,Outerwear,81,Washington
3754,39,Female,Sunglasses,Accessories,26,Louisiana
3755,46,Female,Shoes,Footwear,41,Nebraska
3756,64,Female,Skirt,Clothing,93,Pennsylvania
3757,64,Female,Skirt,Clothing,69,South Carolina
3758,61,Female,Skirt,Clothing,44,California
3759,61,Female,Sandals,Footwear,54,Indiana
3760,44,Female,Sneakers,Footwear,61,Missouri
3761,65,Female,Socks,Clothing,80,Connecticut
3762,60,Female,Backpack,Accessories,30,Nevada
3763,65,Female,Shorts,Clothing,94,New York
3764,27,Female,Shirt,Clothing,24,Oklahoma
3765,36,Female,Socks,Clothing,21,South Dakota
3766,22,Female,Jewelry,Accessories,52,Missouri
3767,62,Female,Handbag,Accessories,59,Texas
3768,59,Female,Shorts,Clothing,51,New York
3769,50,Female,Sweater,Clothing,35,Vermont
3770,51,Female,Gloves,Accessories,87,Arizona
3771,23,Female,Pants,Clothing,42,Montana
3772,21,Female,T-shirt,Clothing,86,Oklahoma
3773,44,Female,Pants,Clothing,26,New Hampshire
3774,25,Female,Sweater,Clothing,60,Wisconsin
3775,57,Female,Gloves,Accessories,83,Alaska
3776,41,Female,Belt,Accessories,63,South Dakota
3777,19,Female,Sneakers,Footwear,25,Alaska
3778,43,Female,Shorts,Clothing,65,Utah
3779,25,Female,Sneakers,Footwear,60,South Dakota
3780,60,Female,Jeans,Clothing,75,California
3781,54,Female,Sneakers,Footwear,57,Mississippi
3782,52,Female,Boots,Footwear,99,Tennessee
3783,40,Female,Jacket,Outerwear,45,Alabama
3784,39,Female,Gloves,Accessories,66,Maine
3785,54,Female,Socks,Clothing,53,Virginia
3786,64,Female,Jeans,Clothing,94,New Hampshire
3787,31,Female,Boots,Footwear,47,Tennessee
3788,37,Female,Blouse,Clothing,80,New York
3789,43,Female,Hat,Accessories,65,Kansas
3790,56,Female,Shirt,Clothing,75,North Dakota
3791,27,Female,Handbag,Accessories,45,Alaska
3792,40,Female,Sunglasses,Accessories,51,Texas
3793,43,Female,Scarf,Accessories,58,Massachusetts
3794,62,Female,Sunglasses,Accessories,20,Delaware
3795,44,Female,Scarf,Accessories,82,South Dakota
3796,45,Female,Gloves,Accessories,92,Arkansas
3797,40,Female,Shorts,Clothing,81,Utah
3798,68,Female,Sunglasses,Accessories,44,California
3799,63,Female,Jewelry,Accessories,72,Rhode Island
3800,60,Female,Jacket,Outerwear,26,Oklahoma
3801,19,Female,Sweater,Clothing,26,Vermont
3802,26,Female,Blouse,Clothing,84,Kentucky
3803,70,Female,Scarf,Accessories,72,Illinois
3804,48,Female,Handbag,Accessories,55,Connecticut
3805,37,Female,Hat,Accessories,77,Florida
3806,48,Female,Scarf,Accessories,57,New Jersey
3807,18,Female,Boots,Footwear,71,Missouri
3808,38,Female,Blouse,Clothing,39,Michigan
3809,33,Female,Socks,Clothing,28,Washington
3810,57,Female,Shoes,Footwear,33,New York
3811,46,Female,Skirt,Clothing,79,Wisconsin
3812,46,Female,Belt,Accessories,30,Idaho
3813,50,Female,Skirt,Clothing,75,Michigan
3814,61,Female,Pants,Clothing,89,Georgia
3815,45,Female,Dress,Clothing,95,Michigan
3816,32,Female,Hat,Accessories,44,Maine
3817,29,Female,Coat,Outerwear,86,Maryland
3818,66,Female,Scarf,Accessories,91,Missouri
3819,70,Female,Sneakers,Footwear,41,Oregon
3820,36,Female,Pants,Clothing,99,Arkansas
3821,34,Female,Belt,Accessories,65,New Hampshire
3822,20,Female,Sneakers,Footwear,48,Oregon
3823,70,Female,Hat,Accessories,41,Kansas
3824,50,Female,Shirt,Clothing,42,California
3825,54,Female,Shorts,Clothing,26,Georgia
3826,49,Female,Shorts,Clothing,35,Hawaii
3827,50,Female,Jacket,Outerwear,31,Montana
3828,62,Female,Jewelry,Accessories,73,Montana
3829,42,Female,Blouse,Clothing,82,Mississippi
3830,69,Female,Pants,Clothing,32,Washington
3831,22,Female,Hat,Accessories,27,Pennsylvania
3832,36,Female,Backpack,Accessories,86,Nevada
3833,64,Female,Boots,Footwear,38,Kansas
3834,44,Female,Jacket,Outerwear,93,Arizona
3835,43,Female,Hoodie,Clothing,59,Tennessee
3836,58,Female,Sandals,Footwear,58,Pennsylvania
3837,62,Female,Skirt,Clothing,84,Alaska
3838,45,Female,Hoodie,Clothing,100,New Mexico
3839,47,Female,Dress,Clothing,25,Rhode Island
3840,66,Female,Sandals,Footwear,29,Connecticut
3841,30,Female,Jeans,Clothing,42,Idaho
3842,68,Female,Jeans,Clothing,57,Mississippi
3843,35,Female,Jacket,Outerwear,84,Colorado
3844,64,Female,Hat,Accessories,71,Georgia
3845,30,Female,Shorts,Clothing,87,Montana
3846,58,Female,Sweater,Clothing,52,California
3847,57,Female,Blouse,Clothing,58,Pennsylvania
3848,60,Female,Sweater,Clothing,34,Delaware
3849,22,Female,Jewelry,Accessories,60,New Hampshire
3850,46,Female,Hoodie,Clothing,68,Florida
3851,27,Female,Jewelry,Accessories,74,Mississippi
3852,50,Female,Scarf,Accessories,83,Montana
3853,65,Female,Hat,Accessories,79,Mississippi
3854,61,Female,Sunglasses,Accessories,76,Tennessee
3855,57,Female,T-shirt,Clothing,20,Florida
3856,40,Female,Shirt,Clothing,61,Illinois
3857,39,Female,Sandals,Footwear,78,Virginia
3858,42,Female,Hat,Accessories,21,Texas
3859,30,Female,T-shirt,Clothing,77,Missouri
3860,65,Female,Shorts,Clothing,88,Mississippi
3861,57,Female,Sunglasses,Accessories,64,Pennsylvania
3862,64,Female,Jacket,Outerwear,57,Wyoming
3863,56,Female,Shirt,Clothing,49,Idaho
3864,40,Female,Scarf,Accessories,35,New Hampshire
3865,55,Female,T-shirt,Clothing,99,Wyoming
3866,25,Female,Shorts,Clothing,42,Nebraska
3867,58,Female,Hat,Accessories,32,Alaska
3868,46,Female,Jacket,Outerwear,21,Maryland
3869,18,Female,Dress,Clothing,29,Maryland
3870,26,Female,Coat,Outerwear,64,Arizona
3871,61,Female,Sandals,Footwear,46,Ohio
3872,55,Female,T-shirt,Clothing,97,Minnesota
3873,41,Female,Jacket,Outerwear,94,New Hampshire
3874,42,Female,Sandals,Footwear,43,Louisiana
3875,70,Female,Sweater,Clothing,54,Nevada
3876,63,Female,Hat,Accessories,51,New Hampshire
3877,60,Female,Shoes,Footwear,85,Wisconsin
3878,28,Female,Hoodie,Clothing,96,Nevada
3879,60,Female,Hat,Accessories,42,South Carolina
3880,26,Female,Skirt,Clothing,63,Florida
3881,42,Female,Shirt,Clothing,20,Massachusetts
3882,56,Female,Scarf,Accessories,25,Georgia
3883,35,Female,Pants,Clothing,95,North Dakota
3884,34,Female,Hat,Accessories,38,North Dakota
3885,47,Female,Sandals,Footwear,29,Maryland
3886,49,Female,Socks,Clothing,64,New Mexico
3887,37,Female,Jewelry,Accessories,92,Iowa
3888,40,Female,Shirt,Clothing,34,Kansas
3889,45,Female,Sneakers,Footwear,69,Virginia
